video_id,video_duration_seconds
5Uj96Od8aEg,1049.0
Ec9Zd5xpNfk,1406.0
Nv6pFTU1MZY,2094.0
CJJn1v4E3Ec,642.0
CsdhupcEIks,3163.0
VI-uZ4ZKmiQ,40.0
AA4W9kgaRcE,328.0
KfrxDBi3Df4,380.0
87_M-GSjpiQ,105.0
xkCUyMf_VAw,246.0
aLxNuZAu0pQ,2342.0
kgxln0IRk-A,646.0
3fQbEYOBvYk,2934.0
4BukzWOTuDI,958.0
1sdXhHjedaw,1098.0
oOq7UwUsjQo,1182.0
PmnS4IO5wLs,71.0
Zu8mChueV7M,45.0
XZyeW0f94p8,2631.0
v02Us1YCI-4,718.0
h4H5SZtlGwc,810.0
AxquXmuWaEY,2213.0
26BGJVgQfZo,257.0
hDCPpNya4Dc,462.0
44KSSboadVw,103.0
2y75VtTfjcE,557.0
56mvKl-qEeU,912.0
xsGYsOAJYU0,1187.0
CdwIA8ZBksQ,151.0
I1n7YCxCwhI,79.0
yuvSAKM3FSU,2463.0
wY7OrVgimVw,1363.0
0SdCi59DBfw,230.0
S5DddYSQ7fY,46.0
K7nm0ntGYMI,663.0
JQEQRZJFJSw,35.0
ccLerCgjcy0,31.0
nu-Ah4U0yNs,637.0
CW4_9kxKaps,1159.0
G6DJCwTSB_0,1368.0
tOdRN1MUFSE,186.0
mXfKvlDJsFw,46.0
Al6n_72RCeM,33.0
LaHAGepxIlA,60.0
Y6EyzBhczR0,515.0
B2slSPo1ajo,64.0
tTccYfUv1BE,583.0
VbSJ6fhsHZw,184.0
VUqFVc-3bH4,39.0
A70pEx4v4Nk,1092.0
q2VgIhqsmeA,85.0
VdO3MnkUuNM,647.0
iW9L9NGxDHM,1243.0
Cew6CDP4_3g,48.0
JwDPTgfqJBU,41.0
wZTszxoDmAA,85.0
SYLFDJnicbk,2908.0
VYpVyOC4H2I,287.0
sUDiCsd7CHA,2475.0
xnk3GrjJbB0,46.0
ijwOHgAmZ7g,2384.0
rhjonjqciLk,35.0
PzXL-LGiDIA,172.0
or9lBWWDWoc,33.0
4EEJcNoNhJ8,2550.0
CdMSmxKC1gA,175.0
7xIiynIF7NM,181.0
ggBcSShp81s,219.0
_MQQfzk0-VA,1414.0
1Zp5EdpGEFM,1431.0
U8vWxxBEivQ,50.0
CuflIz5hKuY,60.0
7BGTwvgxYtU,312.0
yF9yIUbrUnE,60.0
lQY9dP26rVw,60.0
qto5qiXiJds,635.0
g-Ij0idc_dk,136.0
Yy9BXe-Ij-o,596.0
dr6DtCYrzd0,493.0
beRrojuwcUU,719.0
USwSq2aB1p8,1108.0
-ifNbXzUPOE,1139.0
bwJuHokcwhg,1174.0
TfnUGa_MqDM,965.0
irGglMvEGBU,1153.0
Ags-r6P5yNQ,1221.0
zoDcaoq6OhM,496.0
DiBwe04G6oU,641.0
EU2UCYsLSJQ,43.0
XFf2-9exkk0,257.0
NRczXw1x9fw,158.0
s04iEvc7jPA,3187.0
2V0LnNXefz0,637.0
OIvONoFfp58,411.0
61hQffRMnWA,703.0
aEoX7MogiZM,539.0
jNTufMgx6eM,65.0
CsiZi1HA3Og,749.0
bTkeZqQNuZ8,2294.0
HKCW1BSLfg0,121.0
S-sG9yeAu9s,721.0
4QlK3g0RrRU,565.0
-4JAWEULnl0,2141.0
Po3jStA673E,162.0
_Trrmx8xYis,32.0
eQNHDV7lKgE,212.0
9Lip97zI1VA,538.0
eIjvxDp1jl4,164.0
S-ZG4qLhBSY,1105.0
0d7a4X9LJrE,40.0
SJne-ajOCc0,2450.0
jafT6sbJKR8,1830.0
Pw_X93iqAkc,1139.0
yhZXAX0oMt4,40.0
WQItRkFaPrk,35.0
2H1wrTOx-7M,59.0
F0knDGhmsZM,1336.0
cYqr94T6dDE,236.0
7KPHPoEuutA,1420.0
Oy_pIAtcenw,223.0
QEcHi0Fy0Jo,1584.0
zqRYTFWHJds,388.0
pli27v449c0,40.0
fcn_Se81WEg,36.0
IIw-8zdySIM,30.0
Hv9MkF0997o,1395.0
lX5OC9X4msc,60.0
I1e1xJsloA4,170.0
eFG4sOb2CVY,178.0
kvcKvL4nB2o,1169.0
QeptReAD_QY,668.0
kRhDvelx9uE,127.0
iuuyMTPTtpw,2135.0
Ek_4quIEIKE,969.0
X4ohJsEi0cw,2432.0
xacbU46qkZ4,2200.0
8K1UUoVhgfY,60.0
-kORqyZGkts,999.0
BwBY_2w1Ygo,155.0
IvvG_Uq6_1M,916.0
hdZvSrHUKF4,41.0
3YOZeeeO2u8,31.0
zIOz524hbi0,906.0
3Y46v1ymdfQ,226.0
QZVXwK6sjYM,924.0
HI4Dd7JRfpM,35.0
8ZA6UDnwOCw,90.0
jRYXkPSnSAg,44.0
UAMAaYYX0cI,1139.0
zMpxL_jDfww,35.0
GU9qI5a_FQc,193.0
Gpcq1x26mIg,637.0
K1VUrpBHp4w,44.0
aiDjABvmgh8,391.0
mVo2YxpDJvc,497.0
olovmiWNYB4,1323.0
Ie5TdJ8ObAA,253.0
1JQEP0wiqZU,1061.0
qhg7QXSXxeY,170.0
NtZQXHQlLlA,300.0
mvc4RUeUwvk,179.0
doC22K7HYSw,1706.0
Inp8IK9xKWQ,597.0
STZ8r4k2_68,60.0
a4Z3VcQn9Fg,1221.0
SNn_Eaiwdz0,649.0
47DEDr-BsZk,169.0
ROU1bPNbx-U,491.0
XSPewbMvNco,633.0
kSb_fX7FRbE,174.0
MfjAqj5R16s,1281.0
2O11LV6J1P4,39.0
0yPn67-DckU,247.0
wnf2XVQkvKo,628.0
DBJ-GssqbPo,2306.0
jVH0EjajqDg,559.0
tA0T28Ltp_Y,2174.0
WFY-I3k61cA,2373.0
3XXpja32pn8,120.0
L589hdRyxzc,2093.0
UN6ZNUgPsPk,153.0
S4zy0AJw8V8,699.0
3OFj6l2tQ9s,1174.0
fpk6itC2Pq0,142.0
bfdGD9zT4Uw,2375.0
fI2fPu5yzWc,792.0
OIoaBAq3-Pc,1421.0
kdhialO0B2M,925.0
X5vdw2B9DY0,719.0
W8XOAZG46Mo,827.0
40Eg5PlgZDs,1335.0
Az2iP-7Xh8Y,35.0
uMuN3NhqLDc,723.0
sy9RvWYr_00,634.0
o1eXNTEogdU,1003.0
jZlzgazqGMQ,35.0
UgZd_SsCGJs,41.0
LeYTAEq8wek,236.0
6ph4WPZIrbM,153.0
YACVKTZ3HKs,164.0
dAbpPjKMR1k,252.0
Z0A4ld5qr2A,85.0
ok6h2PMUkFQ,41.0
reOODdSx4O4,30.0
Yk56OUmRgKo,632.0
_np-fGO_Qlo,200.0
YkGlClxtP1E,510.0
ArLnrwrAfuM,1166.0
146fpGrid-4,1006.0
6pBdqT39uE0,35.0
HWSP21rKuwI,50.0
jS5Edeqf_Dk,870.0
CJzNSsVbYmI,607.0
00mFeykBgVM,166.0
--Xznxew7y4,203.0
IihtWpSw1M4,917.0
jqAksRg_rkc,223.0
rnw67D_xsO8,54.0
fhvK17QbqCo,142.0
hqfAGHPkBMA,937.0
aP-N8EnxIsM,992.0
E4r7SCnR0Mc,42.0
O2Cjt_jszeY,870.0
SrvOB0YFODA,1461.0
Q3CuTwA-wbA,1113.0
U6JJeUbTEig,173.0
myQf1zwe8n0,2309.0
GpRagLPJLVY,951.0
-QoX7Ouict8,354.0
Xq9bbAKCyQM,2256.0
-8IcXExpdSc,3566.0
j1j91RAoM8Y,2241.0
9STyjm1_Ayk,1898.0
Vwdn1_MKtL8,1212.0
szovD3BnvJI,151.0
CTQ9MA3wijQ,105.0
MBVEPbxo7F4,355.0
BUuQjIIG0lc,183.0
3-Tx2iEQzQQ,20.0
a4IU9NbqMQs,390.0
bfvuRLzuEZ4,144.0
6AAodgNDRcg,49.0
cP6ccLSMYYM,1271.0
YAvLymu2u1Y,39.0
lPpFtVjfawo,301.0
zW62b0eBPHk,1536.0
Gk_S5cDSj40,360.0
kPl1LiUVWQg,1436.0
AyG9JgcF-hc,32.0
E84fdpk4zEc,1435.0
GTajBsJq8nY,37.0
za6YzpevtDU,1163.0
7K0DnyPG-7k,630.0
YpHl-iBL9cA,637.0
e2BF8pGIeuc,2452.0
A33H3ddSOcM,184.0
TZ7U6GV8xBQ,791.0
YqBXSn5-6Iw,703.0
vWnW8xuVCos,2318.0
5V04DETPF0o,166.0
N-DesRQLmeg,2340.0
Kh7yFEN5Ptg,118.0
4v92FrkYz5s,976.0
7Srl0y7otVo,210.0
zIfwRDcz2QU,177.0
U_tYRBiSAdA,40.0
w0c6GAl_GS8,1112.0
qXeT4KARlkU,301.0
t-9UDcP_pdo,35.0
rDqYfm6zZag,37.0
tbaWc2N6kDU,190.0
IIfmiUcwoHo,85.0
HGKe6Y5aaF4,834.0
ZXiclv3cE8s,35.0
wgfYKb2z-RQ,1218.0
xV26tInXiPQ,39.0
BXV6mz_c4hI,1192.0
ZRpOBHdQJZo,2278.0
zRJJL2GCOis,754.0
hFFaIIWFlKw,964.0
l4dWlbjs1Fk,39.0
Fsu_xbPcGRE,799.0
UVDrdJ92uno,1983.0
U9x_uQdvbB8,1399.0
fgEYv78BlIc,629.0
lpl5zOq0lCY,1428.0
CV9TLYkwj4I,791.0
MENGLmKcR44,1189.0
fEvcFgTp900,1319.0
W3N0b_vde6o,2397.0
Ek9bJtLtamo,2211.0
ug7CPbBPHFI,60.0
67STY5GL71o,1144.0
Kj02tQFtN5g,637.0
0kdFiMyWk7s,119.0
1l9ZtJRyUE4,2155.0
lL5UugRJp0I,258.0
kcTV3G-Wi34,217.0
CcpBMvbXPsQ,26.0
BBNykL5hba4,566.0
OOL2gj2Ewe0,275.0
L2wj0e_kRI0,60.0
88xuXYXhPDQ,61.0
NAkdLWdx1FQ,35.0
p4niXB9C4xc,41.0
ARVG0Ka5S8Q,288.0
oSCzoireYUc,620.0
tN3v-VgTHGg,44.0
oMtvCkpis_w,32.0
mU6y1eh75-g,1075.0
CoPlOw1XdPI,35.0
44RrMxUH8cI,904.0
ducaEN3rKjU,156.0
_HM5uiP8Czc,1906.0
7N2UN6l4rjI,635.0
nv5ueO1AAoM,1370.0
u9drjleJszM,1391.0
uBfXaqLWYkM,1410.0
wgamJGJVSTk,60.0
SIUdiHZ__w4,258.0
52ZGTBQf5xY,397.0
d9aakRNnAkU,2260.0
JutevTxmuWo,563.0
M756pIYD82g,632.0
E7CosVComMg,2380.0
maSfoH08ycI,54.0
eYTtCc20kRE,110.0
Js5eNYERVsI,2048.0
-xKpobMrEWc,753.0
AlAJ3Ykst7E,1500.0
x0UMQA9rwok,216.0
T0AgKBeZAxg,681.0
K_sCoyw6fGg,279.0
L3KklanYMu4,300.0
ICka3TdIt9c,713.0
8ilIMhzTjx8,46.0
2obI9foxkLM,47.0
QFH4Sjab32A,35.0
45I2X-z5gFQ,98.0
nmWBsVSctZA,1484.0
bVb6BzOe2Nw,40.0
Dc94sHeV43A,931.0
uZEzAwtd_cg,172.0
pza2H2m1TsQ,2788.0
vdRUVpzM7Lc,2286.0
p-bCokxndPk,1061.0
2wynaYI0FDQ,1403.0
RTJMF_2Fr7E,1378.0
Bl7TMb2a8IA,1126.0
HT4VmoSFBRg,60.0
gvUUdv9aFG4,60.0
KB4XtZr-7X4,3217.0
DQYmHGbip90,635.0
IR1_4lP7j3k,1070.0
WyoaDQycv1Y,739.0
NTZhAP_t_FA,1180.0
sRA5qFsCOWw,635.0
Io8pdMXtrNs,2445.0
Rwh2wQUfCXg,60.0
3GPqVf_k1w4,199.0
JbDDLc_yYRg,69.0
aWQpP-UB4ig,569.0
aevpqXbqja8,1201.0
0umXI5EzDUg,542.0
On6p508GTko,2343.0
l2xOqD_51xE,2381.0
FWuQPRmbhJQ,954.0
wptcoGsqF1E,853.0
QLSxMoQpmLg,1216.0
krXGJzt6vLQ,86.0
VVVzSLXjcHI,141.0
4sIW7y9g2hw,242.0
Kr8F06Iy2Ig,497.0
dWrYtr0l_Ps,1521.0
dikojxdAHtg,1392.0
ef0VDSeBzFA,2944.0
ncZ-vAKaCfw,3499.0
XbqFtTXwb10,30.0
gPdFBomJQwI,2033.0
XUC0wnPwinQ,258.0
zVu8_vXjWMI,1498.0
b3ZAOfOh8aA,37.0
t8MsG6YTZ3w,1422.0
YE4puKwGQ9o,190.0
ynFZ9lLMpX0,255.0
A874FrT25hU,20.0
z2AVgUm15sQ,20.0
GO3vMZm1NvI,35.0
ErTOB9OPwi8,38.0
v6J09lfMA24,57.0
Kx15-aKgzU8,238.0
Fs_nNVyrOvY,246.0
x2wmaHsR9As,31.0
y7LaP59QpZs,1396.0
W0_88fr2KC8,37.0
681Mipqpir4,35.0
_6wtPlheoLs,45.0
wLtixLpeRCI,512.0
4J9Gbc6MjC4,213.0
5oExKMYIE9U,270.0
HAUxmNFkPfk,488.0
d3eHeA1DKng,942.0
j-miVfnE9Wg,877.0
o-TyLkfZsbc,544.0
60WiysFDO20,169.0
fI_RBGXJGDs,1677.0
owxJRSAGNT4,100.0
2j1oENdVhPw,45.0
3ryID_SwU5E,1023.0
dHkdOWWaKgE,898.0
ecnZB2ih_w8,1648.0
H9bR_7JQN18,348.0
bin5sD1Go3w,807.0
q21nYCsoYHs,56.0
wahCrMUsTFc,755.0
65o5Q_SmIww,191.0
2mM1QBcLuwI,1107.0
iFxLAgGOCQg,1111.0
5OCjqOYNzP8,2016.0
SzfvpomTawE,99.0
GzAh9Z_EmI4,42.0
0TZ5rAFYSTI,892.0
rmp1wxHmAn0,971.0
IgcuElQWu50,3511.0
TBoLk7J5ThE,842.0
Q0RBbRB6SdY,645.0
jg-Htm-2i14,640.0
2yCS9tpckQw,118.0
fqbM2-_L3rQ,1595.0
xhg5D7YNmhA,242.0
ysVswEeqWaU,1186.0
FNODzwlA68A,1096.0
iVyi-Rrg7QU,121.0
7QV4JVmea3A,1730.0
5sbYs2ayYh4,31.0
8M4XASb0VgE,346.0
GDVT4raMjRY,102.0
xEoZp8BK238,516.0
uHL_KOlkm8U,452.0
IfuuoqTkHzc,736.0
-L-sAGQs3mU,1202.0
pJTiH2OigJw,105.0
_nIsdxoGzJs,1511.0
9fVYKsEmuRo,74.0
7zr3TUe6J1U,2221.0
bZaYhLGBqDE,208.0
in-iTc8ssRg,248.0
_rRTzqWy2Pw,178.0
mP9ueupQ-f0,633.0
a0lSeyAoNNc,1203.0
-8q7WT4LRHI,1133.0
ibV1d1kgeb4,902.0
Rp_lmjTUh3Y,897.0
wqz8ranVd9s,1765.0
ySWyLqDd8pQ,76.0
oDN-rGpRxxw,230.0
SsJgWMLWyJc,258.0
vLPKuFmkf1I,55.0
cfuxD2iKK8c,84.0
KkhoB_ZLSgU,300.0
W4BFHyv2FIc,3144.0
pWpraoH-nC4,383.0
QSGUGrDYbWY,1263.0
U8u6rKAGmXg,1145.0
998qekZTytM,35.0
mnyPx6fvi8M,345.0
wOFrXW41GGw,35.0
WfKalDULWWQ,37.0
Q9EKhPpiHUg,760.0
JrVoRLdcClo,38.0
7VLvQeYSLhQ,124.0
dcdSgbJVk8Y,23.0
pXYh_y51e4o,2391.0
1o2gHt7JcNA,636.0
YzyuNt3AtUM,1387.0
ljnf-oGDQTs,1726.0
LR_H4bBiOZA,1082.0
rn4O5xpi1ZM,1421.0
QgbbTf5889E,35.0
jOScFgf5dow,243.0
9zQddl3fqbg,1023.0
UYDILDouOd0,478.0
tEyb2EGYQ4s,38.0
YDCRTZ_ex64,60.0
OvmUhgdohLY,2366.0
JHxoOVm1Pj4,2994.0
quQXOkVMGyc,484.0
5P84yIARIrc,649.0
SXpN1Vyr6uA,897.0
AqtJO_NnvUk,38.0
5EbV_duQMNU,1177.0
jrJOK5tZbLU,2096.0
OKzvVmX7naI,2220.0
mhFsxO9WE8c,312.0
q6H__-s4gAU,29.0
ZLnSJJF_lHE,129.0
9fiQknAaHBw,821.0
fhf7lDNrUus,134.0
WGvisS6yxTk,40.0
LQ0ZJFfN0s4,1081.0
FCvUgUvDVw4,299.0
O5myIndBEig,898.0
gE_xRQbi_QI,398.0
RYI12J1nz4A,2275.0
PBeTttPnfyk,60.0
Z5llClfxRcA,36.0
ppIZoy6NnbM,1326.0
W5BWSfTkiqk,1281.0
hHUsFL2MHvw,2072.0
N1OZ_7He2Ys,1394.0
cK3WNB3w-2M,29.0
AXu55S8S8lk,629.0
1l7whGOycHA,967.0
_YDtAIW7W3o,489.0
67266lYXTH4,1256.0
MjgGM7m4EFw,1494.0
xktY9Y7Lgdc,1058.0
GrBirjhGAbY,2375.0
r000Urvjm1U,640.0
q52NdC7v3BA,2227.0
VMfUuv3Tlwc,1204.0
mySU-Me-TUc,1173.0
EAMJPhgsmmE,158.0
64-j4INDwVM,569.0
SJHRCWj_XOQ,252.0
Yn6bkToLhJ8,331.0
UcmgJAQ-Ibc,70.0
9EEsbTllICY,177.0
Kv6K_9xznpc,387.0
cjKWHY0S6Tc,2754.0
QBGTmiIDym8,769.0
Uk8WyLDrIiE,183.0
IoPfJILnHrQ,431.0
yjsqU25Hjq0,1018.0
xKN1hS24DSk,345.0
WhVA-uK8SVY,497.0
DDvapuQGV84,247.0
stWcDl-odJk,192.0
zFIQv2d6-kQ,43.0
-xcRxEl8dRY,268.0
MAY_8QwGqHE,1400.0
ykxWNJr1TaE,39.0
qf3BxwtPS_E,2385.0
e2nn1yjK_nc,40.0
BaIlDdnIXkY,221.0
llGZsjiIBf0,636.0
Z_ygfXplojE,199.0
XTaWNCef8Rs,1423.0
8UKgBe1IYBE,1128.0
9-ytxKEfcYI,1423.0
tkZB7fRqI94,626.0
LIsfMO5Jd_w,145.0
7VWalWD8tbI,282.0
KW1ZfuSLuV8,2029.0
vjXxM2PS4ok,2355.0
aw3NUl0gwpY,219.0
NG2y9TJdQK4,629.0
xsC8sKxwLZg,60.0
IYMbr85o1Gg,2061.0
fuuI71pqHHM,2499.0
oqvOA2jBBnk,258.0
YLXenel9vhk,78.0
0EHpsLJNGhk,965.0
Vm9IZAceHu4,643.0
JRU8WHomWWE,178.0
-JFFtYCA8EA,1034.0
KpYISJR5pqQ,417.0
LWPXkRNK8SM,150.0
Zl8alBdIfpg,630.0
-BXItmWzWNE,186.0
iKpfLiOjKDI,895.0
GgktZNb6XAE,1489.0
jWUQ2A-LxNo,167.0
4v3jie85wTI,360.0
GX3qvFwwjFE,722.0
84LPjMCILNc,462.0
e1-331BxdkM,322.0
sFlRVNxv4PE,342.0
63s0sFwLZSg,247.0
8J1sZmYKK2Q,344.0
GBXnI13wEvY,964.0
Rel8fZE9mi0,225.0
fkIfKpExiw4,34.0
T6T7PKPHebY,467.0
xfm4dLzCWAw,622.0
ESSALVMBW4I,40.0
auRSgIxBAZs,788.0
8OgcHAv6Jvk,174.0
qO0hErep9Lg,250.0
KnsPsA-FWDM,40.0
lKaw68ohoOw,167.0
Mu8CtGeL-0s,1399.0
BJRkYZUzAfU,631.0
dIoVBS-sND8,365.0
T4QegruyeUk,1177.0
1Vq5LOrIygM,604.0
7AUuuEZ5b48,2392.0
GONlC3ZbnG8,191.0
a5eaN9DcEPA,242.0
J5lry7svmAo,1775.0
o8Ye5uoFFkI,1196.0
K5oI7trwdOw,2371.0
0oiqglYsw_A,651.0
qZKwdSSrkqU,598.0
YNuWF2ehR8A,1174.0
aDBzdcJvqTs,17.0
JKiLf7WaReg,634.0
69XqNWSt9-U,2173.0
jEmGd3z8dN4,1315.0
cWJtC_FRTC4,70.0
IHyTxAR51Ow,424.0
RbGQ70Vs6As,41.0
JOIylXI_7yw,28.0
WouQhk8oGBM,414.0
VTKAUzLIo5o,55.0
LxxgeImg44g,1550.0
vdaKBtE163A,258.0
JMdFSisC0hM,1029.0
C5dN4xmR1o4,262.0
6vPoge14ZFQ,30.0
QFDtRiyVYvM,1188.0
IHhKDH_HZ7w,634.0
FpRq9C6C19g,236.0
GbXtCRCT0Ig,204.0
dl5_2R5vjwY,1575.0
OM4o2e78lGU,136.0
N1F0R_Ba6n0,42.0
2RQMzb-06l8,40.0
aFoqKgrsWGE,1516.0
7F10hQ8iZGA,826.0
s_YGjVdVcCc,1672.0
2u80yFDtszE,188.0
rI_QCDzU_XI,173.0
p8jba1ZGWpM,1556.0
mKwIrqyEcdM,207.0
P-LkrZheTfk,1295.0
3p2HVA6ub74,1122.0
L0ZW2lDNvSE,685.0
SlekRk1Pd-0,38.0
Vl-pp-6-IYE,164.0
7pg4LPsnsLY,30.0
n2HNKRY-hnI,632.0
HlqQwfNxsMM,1345.0
J5Hw1sdwkSE,1022.0
ltRYpWl6oOY,60.0
lZobhPdXRBg,1252.0
Ihf9EPqJrOk,712.0
AMLJqwkF7fU,902.0
6GxXehkPyBs,229.0
V47eD4nMP80,2959.0
dmzmnuQDjZk,1305.0
j3co_tQytQ0,45.0
HQknn6k0Fy0,7751.0
f13nzoAWVvU,52.0
k79R5egdQ58,1335.0
DzNQlCtUMQM,3239.0
8YnkDl05BTw,169.0
O3ivv4cBta8,1603.0
21fK2nxK50k,840.0
o0qh1md0uH0,60.0
zq5xfNlYYJc,324.0
flP5TCjycmo,2665.0
4mGfIot_SUY,2987.0
j5KH_Zn2eEg,1647.0
vQiPKVu5ZDo,1157.0
PXe-k3DzCT0,3208.0
9hJEMafSzW4,180.0
M694ziOHze0,189.0
UMzQdn5rtqo,1690.0
Wz672K-JoN0,3108.0
93OtYCJSnJA,40.0
yWU4yLqBI9g,2213.0
r3IIofESlPA,526.0
t_-tLS8oTh8,360.0
bc6-iDKiS5U,2994.0
5z2lejySO8E,1624.0
MiLrjaBzZBg,1136.0
MKH47c3eDMk,695.0
wPNVIe2cfjE,226.0
1SvxGwHPs90,60.0
KzPl_gSN16M,492.0
CsadD6HhFxI,643.0
_wd1ib1bK4I,1157.0
jc4S0D3qF9E,2230.0
Uc3ImVDEjoY,64.0
QAx2MQHIetM,164.0
QMBF9dvMyO8,605.0
iZBuJ_73VkI,2361.0
cOtov1CHljc,120.0
zyBKH4chlyw,52.0
GG3CByq27EQ,463.0
xx1LQvI2g6w,623.0
QD2ZwrNgvt8,596.0
nRee5iXum-w,1186.0
u3ph8GGgfu8,20.0
cmeMh_7JUxY,839.0
i53nFapFjmo,707.0
jWvp0OP6_aY,2196.0
d3O2cnQHItg,2520.0
jYb7FMlYdBw,266.0
C_Ff1nGnEqE,719.0
foK9yO-wNF8,85.0
cWMxCE2HTag,171.0
WeEp5IHBYGw,35.0
-BgzFAl1bi0,233.0
TH_Ddx3ecvI,573.0
WWr9086eWtY,139.0
Ry9swDURDbI,1404.0
bdzgYE77K5M,29.0
kHAkTcsVaGc,502.0
j9LBSePIkVs,2426.0
_KqweP7n9yw,941.0
BIRvaL7-v8k,1451.0
P7pcJgXe8l0,1425.0
SJajqLGcf9c,629.0
odKcFaVTnmg,1714.0
mQtWcuBuBrk,634.0
XpglqV-aqi4,1206.0
qG_sKsAQ9fw,55.0
1c-KjlPtZXY,282.0
d9EE7PaHbZ0,35.0
wo7U6UwnNFw,508.0
OcM0SMkrEKo,35.0
SDtDCpCTGEg,1476.0
U1kVAeQgnPI,99.0
BPRaV1iSdj8,35.0
udAlOSn4yFo,156.0
0kqQ9hGuKTA,36.0
UNTbfPkzXFE,1398.0
1svXerJNlLs,32.0
aGWcpnUSvIk,1423.0
l9sRmzenZw0,1534.0
SB4-DUmQlWk,245.0
4tY59J0i0C4,636.0
TBKgF20KOUc,87.0
pvh3jGt9yx8,259.0
Xj3F1SYoWro,1112.0
qEWHbDJqafs,111.0
iW5tYPlAXRQ,980.0
Nlb9RNe79F4,876.0
P0uWx5qo5nE,2037.0
xMs6SaevGZI,1086.0
EUPEUYNSmgs,1295.0
3kPkLYYZKu0,638.0
Nv1VYecduNk,152.0
NUmcLhB4c_I,2396.0
HTmodc3qctE,495.0
RrjWj1ORRu8,60.0
PO0LH7Bdd_w,85.0
MqWc1oK678w,1173.0
DC1rLm0muZ8,68.0
cJLhmwcnAAk,764.0
UgiOOILCCJE,1202.0
mcNg761JS6Y,638.0
E6eQXyYFv3M,3597.0
P7snLzaOEOo,60.0
b9nGsQJYqO8,2211.0
i-IDjR8Rr2I,286.0
3Unh9qXQVM0,2340.0
S5zeqnmyhFQ,1988.0
SC049xDBpno,40.0
6kX65ltaIFQ,2183.0
yIj4WdQELIQ,505.0
FMh7s8yZSjk,40.0
w0dAP3JjGUc,100.0
E8snXfSce70,274.0
TV0qAXt18o8,40.0
b1WZnWXODcc,1971.0
tLJ6qa2u110,46.0
Te8we6sdnE8,605.0
y8xgJ_y8jRw,2083.0
50SmNqBa_IA,1390.0
Sqck2ZBmlFU,38.0
yG8q05xJlJ8,216.0
fwYb1b0y85c,204.0
W3HtJsO4SOk,30.0
wmo9FW-npKA,1389.0
lqyt-aZsdEM,200.0
fBT9c-YsmWo,37.0
E6KcY1Gn38E,1387.0
E8n9Xj5un38,1005.0
Lk7UIOqMb4Y,190.0
VToaRE4f1DI,730.0
pPZ5TwNw85E,491.0
QLrxWP0QohY,37.0
yKsPqW_7s1U,632.0
wAxZsEZSG8k,60.0
N8NtO0EbPQE,556.0
lrwnNWuBazw,548.0
pRLOXUlIUG0,256.0
iLUMfXPrz7Q,1202.0
rEfQ5XWtFuQ,507.0
tt8kEUWr088,60.0
ZgldUZr9LsI,492.0
nf9HR44-0hc,674.0
r6h4RuPfgi4,596.0
umjTNr_n-z4,1344.0
8MRo73Pmb7o,641.0
7FoL7PYsoxs,151.0
nJdhXQ6mGz4,2354.0
iDo6BJLcekY,42.0
FqTpm4R7FTE,42.0
UouONxoO9y4,60.0
ldT_K1x9RHg,207.0
q7K5v_mB_3w,577.0
MIWoqTNXB8U,1265.0
JYryNHZerUQ,995.0
mkCbDplD89k,789.0
zFN5o0_e_bI,2206.0
uJ5PZEHJVW0,1305.0
NNtCr9h5-ws,646.0
DHLbuuNXdC4,3794.0
MIAy0oZ7EgI,136.0
SEa34qlErQ4,692.0
QE64bUZNGqQ,1110.0
uj4RwIlhclg,30.0
zr5LXPSxxbE,35.0
M2BvsyQGVYU,1087.0
deQcxldcOog,115.0
lB3hsZGlJfo,39.0
yLYE8JQIZRk,1395.0
4R8M5dfEBng,1056.0
PHk7nIK9oaA,30.0
UFjKaJbo8MI,37.0
L_odQBvmC0I,32.0
lyNa97p38_U,692.0
A737MqmfwH0,170.0
pI-WuhNn8ZM,631.0
mVnTTbkY56U,60.0
cYq0zO2r4hg,43.0
wKk1g8TjXkw,995.0
hFaYfXPzdDA,60.0
PYLYSmDIU74,30.0
wk28B-9EVyE,1412.0
v77j814UAkU,40.0
RaviLnzMYG8,647.0
1GPsn5yQBe0,216.0
e4aguz0-I2s,2380.0
sCZsEcNTovk,611.0
bN0B4_zQieY,33.0
X0fG-B7V8Xk,2495.0
D9SjH5HZN84,813.0
HrnrqYxYrbk,273.0
nNp4uRoavbw,2168.0
HQqScfD4eDs,25064.0
gIjwszSoum4,1161.0
hNL_64MjELQ,109.0
pZJRsB-sPeU,650.0
zVxYXX_eYZ0,60.0
U3-qYDA9VH4,2148.0
Cum66yWyrgw,1384.0
3v8y5yFmi5U,828.0
KQKjzJfnEOw,84.0
gYVRteXeRqQ,35.0
EBTj_a9DpRs,585.0
vV1R0oRgnWo,38.0
nD9VqdeumU8,825.0
xk4gfwmQSGQ,2361.0
6lFkuQS1X2w,271.0
f0noLmB9MzU,30.0
0sp-iLOqScQ,110.0
PWQUvtFXgis,723.0
pIq4qOXIhb0,60.0
pGRqjOW2eOM,1741.0
blDoHF86FK8,216.0
H9MWbsDwfrA,40.0
T2UeX2Ompvg,166.0
A1BJTVqvC5E,30.0
V8PNjJNj4RQ,1208.0
HQFfoSVzvrM,35.0
4Rb_p_Kb2Lo,628.0
OSgnfAbm5uY,503.0
7BILsSB6RuQ,30.0
S-DV-tDf8Lw,1656.0
TEmYeNRIqoQ,34.0
6ejy0A3tYXM,1247.0
x6xs670U13A,60.0
